config,model,platform,interface,version,skills,category,task,n,started_at,valid,success,asserts_passed,asserts_failed,asserts_skipped,total_asserts,wall_time_s,rate_limit_wait_s,platform_time_s,local_time_s,sleep_calls,sleep_time_s,input_tokens,output_tokens,total_tokens,cost_usd,llm_calls,interface_calls,python_calls,bash_calls,read_calls,write_calls,edit_calls,glob_calls,grep_calls,todo_calls,skill_calls,failed_commands,denied_calls,error,run_dir
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,training,mdt,1,2026-06-18T03:14:33.918186+00:00,True,True,3,0,0,3,397.86,0.0,158.2,239.66,1,45.0,4031,14235,18266,1.672989,33,24,0,6,0,2,0,0,0,0,0,0,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/training/mdt/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,official,training,train,1,2026-06-18T03:05:31.897620+00:00,True,True,4,0,0,4,938.9,0.0,0.0,938.9,0,0.0,59983,17722,77705,0.056574,64,37,1,2,3,3,19,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/official/training/train/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,training,mdt,1,2026-06-18T03:22:22.711824+00:00,True,False,1,2,0,3,237.84,0.0,0.0,237.84,0,0.0,25681,3121,28802,0.017522,19,12,1,2,3,0,0,0,0,0,0,0,1,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/training/mdt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,training,mdt,1,2026-06-18T03:22:21.483894+00:00,True,True,3,0,0,3,261.92,0.0,53.74,208.18,1,25.0,1765,14158,15923,1.102018,14,8,3,1,0,1,0,0,0,0,0,0,3,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/training/mdt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,training,register,1,2026-06-18T04:06:28.592267+00:00,True,True,3,0,0,3,42.2,0.0,17.07,25.13,0,0.0,1771,1315,3086,0.505675,9,5,0,2,0,1,0,0,0,0,0,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/training/register/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,training,register,1,2026-06-18T04:31:30.006441+00:00,True,True,3,0,0,3,60.53,0.0,18.76,41.77,0,0.0,3989,1991,5980,0.593497,10,7,0,1,0,1,0,0,0,0,0,1,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/training/register/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,training,register,1,2026-06-18T05:22:46.952566+00:00,True,True,3,0,0,3,67.24,0.0,27.96,39.28,0,0.0,1753,1936,3689,0.523608,8,6,0,1,0,0,0,0,0,0,0,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/training/register/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,training,register,1,2026-06-18T07:49:44.110227+00:00,True,True,3,0,0,3,54.51,0.0,10.48,44.03,0,0.0,3986,1927,5913,0.589473,9,2,0,3,0,1,0,0,0,0,1,0,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/training/register/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,training,register,1,2026-06-18T07:16:22.333302+00:00,True,True,3,0,0,3,123.3,0.0,0.0,123.3,0,0.0,13320,453,13773,0.00734,11,4,0,2,3,1,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/training/register/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,training,llm_finetuning,1,2026-06-18T07:51:53.209322+00:00,True,True,4,0,0,4,357.79,0.0,95.11,262.68,0,0.0,1775,12839,14614,1.281253,22,16,0,3,1,1,0,0,0,0,0,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/training/llm_finetuning/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,official,training,register,1,2026-06-18T08:13:01.040316+00:00,True,True,3,0,0,3,128.59,0.0,0.0,128.59,0,0.0,13713,533,14246,0.007656,11,5,0,2,2,1,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/official/training/register/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,none,training,register,1,2026-06-18T08:16:21.937829+00:00,True,True,3,0,0,3,54.22,0.0,0.0,54.22,0,0.0,13324,1217,14541,0.008488,5,1,0,1,2,1,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/no-skills/training/register/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,official,training,register,1,2026-06-18T08:18:25.829099+00:00,True,True,3,0,0,3,53.04,0.0,0.0,53.04,0,0.0,12579,819,13398,0.007518,5,1,0,0,3,1,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/official/training/register/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,training,llm_finetuning,1,2026-06-18T08:15:39.745082+00:00,True,True,4,0,0,4,272.38,0.0,102.17,170.21,0,0.0,4018,10472,14490,1.42965,27,16,0,4,0,2,2,0,0,0,1,0,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/training/llm_finetuning/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,training,llm_finetuning,1,2026-06-18T08:21:21.788327+00:00,True,True,4,0,0,4,345.61,0.0,116.06,229.55,0,0.0,1791,14368,16159,1.669724,27,20,1,2,1,2,0,0,0,0,0,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/training/llm_finetuning/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,training,llm_finetuning,1,2026-06-18T08:28:13.661135+00:00,True,True,4,0,0,4,197.01,0.0,57.33,139.68,0,0.0,3998,8948,12946,1.054794,16,10,0,1,1,1,0,0,0,0,1,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/training/llm_finetuning/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,official,training,llm_finetuning,1,2026-06-18T08:46:13.924678+00:00,True,True,4,0,0,4,297.36,0.0,0.0,297.36,0,0.0,20597,1902,22499,0.013151,22,16,0,3,2,0,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/official/training/llm_finetuning/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,inference,batch,1,2026-06-18T08:49:19.192341+00:00,True,True,3,0,0,3,267.79,0.0,87.77,180.02,0,0.0,1785,8645,10430,1.224993,25,18,0,6,0,0,0,0,0,0,0,1,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/inference/batch/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,inference,batch,1,2026-06-18T08:54:57.684383+00:00,True,True,3,0,0,3,358.36,0.0,120.72,237.64,0,0.0,4032,12193,16225,1.693987,33,25,0,4,0,1,0,0,0,0,1,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/inference/batch/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,inference,batch,1,2026-06-18T09:17:25.360071+00:00,True,True,3,0,0,3,2197.34,0.0,1813.2,384.14,0,0.0,1779,24893,26672,2.234812,21,12,2,3,3,0,0,0,0,0,0,1,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/inference/batch/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,none,inference,batch,1,2026-06-18T10:35:32.916302+00:00,True,True,3,0,0,3,73.18,0.0,0.0,73.18,0,0.0,13148,1311,14459,0.00854,8,0,1,2,3,1,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/no-skills/inference/batch/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,inference,batch,1,2026-06-18T10:26:26.382154+00:00,True,True,3,0,0,3,646.18,0.0,192.74,453.44,0,0.0,4025,26883,30908,2.410228,30,10,9,3,0,3,0,0,0,0,2,1,2,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/inference/batch/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,official,inference,batch,1,2026-06-18T10:38:10.072964+00:00,True,True,3,0,0,3,250.45,0.0,0.0,250.45,0,0.0,23469,2347,25816,0.015255,19,11,0,3,2,1,0,0,0,0,0,0,1,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/official/inference/batch/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,inference,online,1,2026-06-18T10:38:34.164032+00:00,True,True,3,0,0,3,279.95,0.0,40.91,239.04,1,30.0,1771,6673,8444,0.90745,19,11,0,6,0,1,0,0,0,0,0,0,2,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/inference/online/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,inference,online,1,2026-06-18T10:44:37.346587+00:00,True,True,3,0,0,3,235.47,0.0,145.42,90.05,0,0.0,4001,5024,9025,0.849655,17,12,0,4,0,0,0,0,0,0,0,0,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/inference/online/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,inference,online,1,2026-06-18T10:49:52.450484+00:00,True,True,3,0,0,3,99.85,0.0,23.9,75.95,0,0.0,1763,4686,6449,0.719874,13,6,1,3,0,2,0,0,0,0,0,0,3,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/inference/online/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,inference,online,1,2026-06-18T10:52:45.859739+00:00,True,True,3,0,0,3,254.1,0.0,185.71,68.39,0,0.0,3985,4026,8011,0.850846,10,1,0,3,0,1,0,0,0,0,2,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/inference/online/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,feature,mit,1,2026-06-18T10:45:03.550334+00:00,True,False,1,1,1,3,866.12,0.0,0.0,866.12,0,0.0,42775,4834,47609,0.028639,52,40,0,1,3,7,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/feature/mit/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,inference,odt,1,2026-06-18T10:58:14.530911+00:00,True,True,3,0,0,3,456.97,0.0,135.92,321.05,0,0.0,1803,17635,19438,1.914233,37,32,0,4,0,0,0,0,0,0,0,1,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/inference/odt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,inference,odt,1,2026-06-18T11:22:57.588739+00:00,True,True,3,0,0,3,295.69,0.0,129.82,165.87,0,0.0,4015,11909,15924,1.396394,26,22,0,3,0,0,0,0,0,0,0,1,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/inference/odt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,inference,odt,1,2026-06-18T11:29:04.858374+00:00,True,True,3,0,0,3,363.83,0.0,87.73,276.1,0,0.0,1779,19890,21669,1.543529,21,13,0,2,0,5,0,0,0,0,0,2,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/inference/odt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,inference,odt,1,2026-06-18T11:36:22.581027+00:00,True,True,3,0,0,3,914.69,0.0,457.62,457.07,0,0.0,4011,32350,36361,2.320928,23,9,0,2,0,7,0,0,0,0,2,0,2,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/inference/odt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,inference,skew,1,2026-06-18T11:52:54.821836+00:00,True,True,2,0,0,2,240.66,0.0,96.19,144.47,0,0.0,1793,8271,10064,1.298388,28,23,0,3,0,1,0,0,0,0,0,0,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/inference/skew/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,inference,skew,1,2026-06-18T11:58:03.328721+00:00,True,True,2,0,0,2,207.06,0.0,95.25,111.81,0,0.0,4015,6692,10707,1.113164,26,21,0,3,0,1,0,0,0,0,0,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/inference/skew/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,inference,skew,1,2026-06-18T12:02:39.874346+00:00,True,True,2,0,0,2,213.58,0.0,35.52,178.06,0,0.0,1775,11702,13477,1.36536,19,8,0,4,2,4,0,0,0,0,0,0,4,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/inference/skew/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,inference,skew,1,2026-06-18T12:07:18.675933+00:00,True,True,2,0,0,2,210.34,0.0,61.68,148.66,0,0.0,4002,10264,14266,1.224468,17,8,0,4,0,2,0,0,0,0,1,0,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/inference/skew/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,inference,llm_serving,1,2026-06-18T12:11:58.648834+00:00,True,True,3,0,0,3,1282.7,0.0,791.84,490.86,1,90.0,1827,23784,25611,2.888502,51,24,0,18,4,3,1,0,0,0,0,1,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/inference/llm_serving/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,inference,llm_serving,1,2026-06-18T12:34:32.683834+00:00,True,True,3,0,0,3,208.87,0.0,88.88,119.99,0,0.0,4006,7793,11799,1.228859,22,13,0,3,0,2,1,0,0,0,1,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/inference/llm_serving/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,inference,llm_serving,1,2026-06-18T12:39:10.719197+00:00,True,True,3,0,0,3,499.88,0.0,201.79,298.09,0,0.0,1799,18216,20015,1.831018,32,21,0,3,3,2,2,0,0,0,0,0,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/inference/llm_serving/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,inference,llm_serving,1,2026-06-18T12:48:41.487520+00:00,True,True,3,0,0,3,474.26,0.0,148.95,325.31,0,0.0,4028,21055,25083,2.360934,30,15,3,3,2,3,1,0,0,0,1,0,2,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/inference/llm_serving/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,feature,leakage,1,2026-06-18T12:31:50.572890+00:00,True,True,2,0,0,2,1723.75,0.0,0.0,1723.75,0,0.0,46756,6047,52803,0.032448,88,61,0,19,0,7,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/feature/leakage/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,inference,recsys,1,2026-06-18T12:57:40.658739+00:00,True,True,3,0,0,3,391.09,0.0,184.32,206.77,0,0.0,1787,10895,12682,1.317499,26,22,0,3,0,0,0,0,0,0,0,0,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/inference/recsys/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,training,train,1,2026-06-18T13:01:45.161621+00:00,True,True,4,0,0,4,355.37,0.0,0.0,355.37,0,0.0,26440,1416,27856,0.015344,28,19,0,5,3,0,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/training/train/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,inference,recsys,1,2026-06-18T13:05:25.266786+00:00,True,True,3,0,0,3,346.52,0.0,207.55,138.97,0,0.0,4031,10824,14855,1.491042,35,30,0,2,0,1,1,0,0,0,0,1,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/inference/recsys/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,inference,recsys,1,2026-06-18T13:12:22.205100+00:00,True,True,3,0,0,3,367.25,0.0,91.04,276.21,0,0.0,1787,18632,20419,1.648457,25,10,0,3,2,9,0,0,0,0,0,0,2,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/inference/recsys/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,official,training,mdt,1,2026-06-18T13:08:55.655317+00:00,True,False,2,1,0,3,987.74,0.0,0.0,987.74,0,0.0,51179,6752,57931,0.035717,62,47,2,6,3,3,0,0,0,0,0,0,2,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/official/training/mdt/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,none,training,mdt,1,2026-06-18T13:28:22.210609+00:00,True,True,3,0,0,3,104.09,0.0,0.0,104.09,0,0.0,43643,1031,44674,0.023368,4,1,1,0,3,0,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/no-skills/training/mdt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,inference,recsys,1,2026-06-18T13:20:26.101060+00:00,True,True,3,0,0,3,855.4,0.0,296.54,558.86,0,0.0,4035,29681,33716,2.662336,35,5,11,3,0,8,3,0,0,0,2,0,5,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/inference/recsys/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,official,training,mdt,1,2026-06-18T13:35:18.626076+00:00,True,True,3,0,0,3,87.45,0.0,0.0,87.45,0,0.0,43650,1077,44727,0.02344,4,1,0,0,3,1,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/official/training/mdt/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,training,llm_finetuning,1,2026-06-18T13:41:17.316743+00:00,True,True,4,0,0,4,455.26,0.0,0.0,455.26,0,0.0,23331,1459,24790,0.013854,34,27,0,5,0,1,0,0,0,0,0,0,1,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/training/llm_finetuning/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,inference,vector_search,1,2026-06-18T14:03:44.438147+00:00,True,True,3,0,0,3,143.98,0.0,3.06,140.92,0,0.0,1759,5303,7062,0.713146,11,1,6,2,0,1,0,0,0,0,0,0,2,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/inference/vector_search/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,none,training,llm_finetuning,1,2026-06-18T14:04:05.932462+00:00,True,False,3,1,0,4,454.95,0.0,0.0,454.95,0,0.0,35676,4965,40641,0.025285,33,24,2,2,2,0,0,0,0,0,0,0,1,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/no-skills/training/llm_finetuning/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,inference,vector_search,1,2026-06-18T14:07:58.597387+00:00,True,True,3,0,0,3,300.83,0.0,164.47,136.36,0,0.0,4004,8433,12437,1.17597,18,3,7,2,1,2,0,0,0,0,1,0,4,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/inference/vector_search/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,none,ops,drift,1,2026-06-18T14:14:18.914667+00:00,True,True,3,0,0,3,288.9,0.0,93.54,195.36,0,0.0,1783,9003,10786,1.319946,28,20,0,7,0,0,0,0,0,0,0,1,0,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/no-skills/ops/drift/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,official,training,llm_finetuning,1,2026-06-18T14:13:30.697232+00:00,True,True,4,0,0,4,643.44,0.0,0.0,643.44,0,0.0,48604,7259,55863,0.03519,46,19,6,6,1,1,12,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/official/training/llm_finetuning/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,inference,batch,1,2026-06-18T14:25:32.868591+00:00,True,True,3,0,0,3,506.89,0.0,0.0,506.89,0,0.0,30289,3001,33290,0.019646,37,25,0,5,3,1,3,0,0,0,0,0,1,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/inference/batch/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,cli,5.1+alerting,official,ops,drift,1,2026-06-18T14:20:38.135465+00:00,True,True,3,0,0,3,1407.29,0.0,497.87,909.42,0,0.0,4052,29332,33384,2.852283,45,30,0,12,0,0,0,0,0,0,1,0,2,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/cli/5.1+alerting/official/ops/drift/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,none,inference,online,1,2026-06-18T14:51:05.282122+00:00,True,False,2,1,0,3,789.61,0.0,0.0,789.61,0,0.0,42656,3382,46038,0.026401,38,19,0,15,4,0,0,0,0,0,0,0,2,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/no-skills/inference/online/2
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,cli,5.1+alerting,official,inference,online,1,2026-06-18T15:05:38.812401+00:00,True,False,1,2,0,3,476.49,0.0,0.0,476.49,0,0.0,40247,2956,43203,0.024557,27,14,1,8,3,0,0,0,0,0,0,0,4,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/cli/5.1+alerting/official/inference/online/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,none,inference,online,1,2026-06-18T15:15:04.515812+00:00,True,True,3,0,0,3,244.12,0.0,0.0,244.12,0,0.0,25397,3523,28920,0.017983,17,11,0,3,2,0,0,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/no-skills/inference/online/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,official,inference,online,1,2026-06-18T15:20:27.758737+00:00,True,True,3,0,0,3,169.31,0.0,0.0,169.31,0,0.0,21557,1522,23079,0.013062,13,4,0,2,2,1,3,0,0,0,0,0,0,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/official/inference/online/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,none,ops,drift,1,2026-06-18T14:45:37.536926+00:00,True,True,3,0,0,3,3222.39,0.0,2718.14,504.25,0,0.0,1827,33007,34834,2.908881,45,19,2,8,0,11,4,0,0,0,0,1,3,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/no-skills/ops/drift/1
2_hw-full-cli-sdk-skills-mistral-large,mistral-large-3,hopsworks,sdk,5.0.0,official,inference,odt,1,2026-06-18T16:10:56.873789+00:00,True,True,3,0,0,3,136.2,0.0,0.0,136.2,0,0.0,19130,1305,20435,0.011522,13,6,0,4,1,1,0,0,0,0,0,0,1,,results/2_hw-full-cli-sdk-skills-mistral-large/mistral-large-3/hopsworks/sdk/5.0.0/official/inference/odt/1
1_hw-full-cli-sdk-skills-opus,claude-opus-4-8,hopsworks,sdk,5.0.0,official,ops,drift,1,2026-06-18T15:40:34.769582+00:00,True,True,3,0,0,3,3111.68,0.0,28.52,3083.16,0,0.0,4033,30611,34644,2.491893,34,10,16,3,0,0,0,0,0,0,2,1,1,,results/1_hw-full-cli-sdk-skills-opus/claude-opus-4-8/hopsworks/sdk/5.0.0/official/ops/drift/1
